Date,Country,City,Temperature (C),Humidity (%),Precipitation (mm)
2023-01-16,China,Chengdu,-2.3208946454930075,82.2158628234118,5.94789661258841
2023-01-17,Brazil,São Paulo,26.247528116925423,40.95859466753821,11.698056840583916
2023-01-17,Brazil,Rio de Janeiro,26.277125831801253,43.177154175136025,4.1183196272507345
2023-01-17,Brazil,Brasília,34.284470560223724,32.11037971709116,18.145011589222047
2023-01-17,Brazil,Salvador,22.297143222722053,79.74912567017074,3.0625579546861514
2023-01-17,Brazil,Fortaleza,34.997618893113,54.72612637317462,13.104786206152472
2023-01-17,USA,New York,-4.154556785437445,68.91303059280385,13.111395491832658
2023-01-17,USA,Los Angeles,-1.2712904220863326,65.81405100486131,9.525695291293761
2023-01-17,USA,Chicago,6.50777315471651,66.51596879351297,6.936425863598242
2023-01-17,USA,Houston,9.346498778752583,79.40441778705234,4.5487937909427085
2023-01-17,USA,Phoenix,-2.6753489561981985,74.28838738925185,11.11318931301897
2023-01-17,China,Beijing,-6.18046695510079,37.2910142219071,16.784300991551596
2023-01-17,China,Shanghai,-4.47121744708753,44.356128251020074,5.356519509843542
2023-01-17,China,Guangzhou,-7.541060390040997,78.10993352817493,2.298801796639376
2023-01-17,China,Shenzhen,-1.7332979087680371,56.55836131791922,4.687675759097929
2023-01-17,China,Chengdu,0.8129294862849061,60.17564010210536,5.648428935182066
2023-01-18,Brazil,São Paulo,24.186107877140778,73.45867154593648,2.0468996613876844
2023-01-18,Brazil,Rio de Janeiro,22.277108400709302,75.68687524053308,1.9988456871977123
2023-01-18,Brazil,Brasília,20.137318297256286,85.63530418493846,16.162797645917536
2023-01-18,Brazil,Salvador,21.740433614336254,83.997211501912,17.154192775457926
2023-01-18,Brazil,Fortaleza,30.246780549441205,66.26776724271244,3.206771902122425
2023-01-18,USA,New York,-0.15730315021177432,46.506500537655036,16.458219459188136
2023-01-18,USA,Los Angeles,5.89642455598473,78.24530023485269,0.9400172866371226
2023-01-18,USA,Chicago,0.48306207614548136,81.25289214369823,14.453283085208621
2023-01-18,USA,Houston,-4.785141113620081,42.61845889622441,16.75493127769949
2023-01-18,USA,Phoenix,0.16284167492770152,60.13812872314945,0.19393428100616505
2023-01-18,China,Beijing,-8.630566695244319,68.6878226086809,9.139609333101046
2023-01-18,China,Shanghai,-7.099247158206872,45.83683856636121,4.2571530625813985
2023-01-18,China,Guangzhou,0.9543454544163392,30.083204244302667,3.531473716636091
2023-01-18,China,Shenzhen,3.7854792772738186,33.70062546545914,16.93319457249342
2023-01-18,China,Chengdu,-8.55173824458518,70.38552486752725,17.870212810066707
2023-01-19,Brazil,São Paulo,31.72269859980709,42.78699801069532,7.636040154057642
2023-01-19,Brazil,Rio de Janeiro,24.971450836445612,77.58761773817349,15.411964773537507
2023-01-19,Brazil,Brasília,29.73862868629539,74.72315511392958,3.7962938609786745
2023-01-19,Brazil,Salvador,27.967348279758262,73.85185087070741,14.536355676160692
2023-01-19,Brazil,Fortaleza,20.858156878802472,70.77975277200287,3.462897607061013
2023-01-19,USA,New York,1.213562946483714,54.267458224980516,16.42912113173187
2023-01-19,USA,Los Angeles,-2.7216659966280243,87.66735119549537,7.803297170810493
2023-01-19,USA,Chicago,4.802822254651213,68.37139283595607,11.369957818317323
2023-01-19,USA,Houston,2.8403816438632514,61.30207417782203,13.695787407751414
2023-01-19,USA,Phoenix,-1.9304084052869923,46.48229469915255,13.833105677177437
2023-01-19,China,Beijing,-7.799692171098444,83.43609889947535,19.85433360331548
2023-01-19,China,Shanghai,0.0378962631251234,34.74651092992812,6.86336940688652
2023-01-19,China,Guangzhou,-1.5223612926153667,88.94458533523417,0.670267331225165
2023-01-19,China,Shenzhen,7.016695905626339,52.586481600315935,14.341666747372166
2023-01-19,China,Chengdu,-0.5925758031227009,50.6376359899152,11.305872496503664
2023-01-20,Brazil,São Paulo,31.374101068099293,30.234009344197364,7.309560120445909
2023-01-20,Brazil,Rio de Janeiro,22.13874937114249,33.52093220229344,8.163882236320124
2023-01-20,Brazil,Brasília,28.783009172405233,32.23311699527038,8.223384752843131
2023-01-20,Brazil,Salvador,33.58316465157776,79.6379150935537,7.076238669222592
2023-01-20,Brazil,Fortaleza,21.993950596270263,65.74055245735795,9.297393015616247
2023-01-20,USA,New York,-3.719799517378342,35.45460782329782,13.326795419714683
2023-01-20,USA,Los Angeles,9.842542090453193,38.011592388494606,4.101900738953477
2023-01-20,USA,Chicago,3.592256346473727,50.16538079163957,2.473215154946682
2023-01-20,USA,Houston,1.6891912319783335,54.092797503050605,2.5629417650317854
2023-01-20,USA,Phoenix,-0.7021099976055645,31.860645582273253,18.837022264366755
2023-01-20,China,Beijing,7.118300995578444,83.62868427271698,5.957054965232569
2023-01-20,China,Shanghai,0.41438334971578605,80.84838234816505,11.75137162594445
2023-01-20,China,Guangzhou,-5.3541558178324,60.46572401505222,19.131270269128464
2023-01-20,China,Shenzhen,-5.137579876110044,58.80629525364334,5.344646187176673
2023-01-20,China,Chengdu,6.820417939757032,41.318971875685264,15.123711433069015
2023-01-21,Brazil,São Paulo,31.566611191314955,57.08263576014659,3.3375424512722773
2023-01-21,Brazil,Rio de Janeiro,29.352406834611735,60.933424656945824,4.153626961692886
2023-01-21,Brazil,Brasília,31.32711248871382,64.60406369816619,18.36974626592749
2023-01-21,Brazil,Salvador,33.23790407137787,54.921885763174906,15.988755461586205
2023-01-21,Brazil,Fortaleza,22.231998152851133,67.95564065709394,17.723128797848858
2023-01-21,USA,New York,5.14537034235172,56.44051133033906,7.363289090665823
2023-01-21,USA,Los Angeles,4.389703914873337,38.04922969546306,13.824593424776634
2023-01-21,USA,Chicago,2.0217729903398567,33.61152126525519,16.302444204872554
2023-01-21,USA,Houston,4.826222384228972,32.71073970480355,1.9296634543982072
2023-01-21,USA,Phoenix,-2.096001989903049,80.6902249424059,5.431220652943949
2023-01-21,China,Beijing,-6.721980635656193,86.79482790346222,1.9569081855757409
2023-01-21,China,Shanghai,9.011514483265625,50.897011930821606,2.6927674102250543
2023-01-21,China,Guangzhou,-7.418167420697188,84.79783749427254,17.994026402126057
2023-01-21,China,Shenzhen,-3.0170880854667352,32.584559389899376,18.497258797551183
2023-01-21,China,Chengdu,-8.884272570119458,68.8088593603668,2.4050769448782994
2023-01-22,Brazil,São Paulo,26.369754799422555,55.21074497267543,12.89932354520682
2023-01-22,Brazil,Rio de Janeiro,27.754532285295074,82.11952176008805,5.944675750423036
2023-01-22,Brazil,Brasília,31.275844390491446,48.477870694765514,0.1760461996680296
2023-01-22,Brazil,Salvador,30.35292631333837,60.445608323523615,11.770781245337341
2023-01-22,Brazil,Fortaleza,26.111168337160105,40.90522329074609,2.620898083545933
2023-01-22,USA,New York,0.9300396738681922,56.26063748428159,17.293101515256996
2023-01-22,USA,Los Angeles,7.697904281960904,67.43445146280898,7.840319059566443
2023-01-22,USA,Chicago,7.324638805368357,83.08380424450746,18.65884257538874
2023-01-22,USA,Houston,2.6987629997004188,40.21030709597251,11.407651298710295
2023-01-22,USA,Phoenix,-1.907285580162457,45.594124136752555,18.149782963975845
2023-01-22,China,Beijing,0.9681525815720384,68.38397405004412,13.263018486618734
2023-01-22,China,Shanghai,-3.225244642745171,33.02106613819198,17.2765013223907
2023-01-22,China,Guangzhou,9.586394709816393,44.54890794987277,17.42210652730348
2023-01-22,China,Shenzhen,-5.634760320174628,60.99841099978139,18.1892535539572
2023-01-22,China,Chengdu,5.102949484662357,70.04770385193356,16.82927933544502
2023-01-23,Brazil,São Paulo,33.795336420089235,55.57198897566461,13.173939609097873
2023-01-23,Brazil,Rio de Janeiro,22.26714179383765,89.77064687804446,10.457251577505875
2023-01-23,Brazil,Brasília,24.89672122213828,42.158718576884866,1.2609891509465188
2023-01-23,Brazil,Salvador,26.037246000319136,50.988331664765205,11.920785740471358
2023-01-23,Brazil,Fortaleza,33.149539010456195,75.90275995280014,11.798490896045886
2023-01-23,USA,New York,8.291130093515129,43.108866945480315,2.4312238981763645
2023-01-23,USA,Los Angeles,6.940870329864554,61.68582883568808,7.680799540452831
2023-01-23,USA,Chicago,-0.1893043367577505,81.10430407683728,13.030714991202984
2023-01-23,USA,Houston,6.204762095325794,46.11894139135891,14.626152366140142
2023-01-23,USA,Phoenix,4.771554436351881,54.25932363752089,10.855963286980597
2023-01-23,China,Beijing,-1.3873720644848913,71.57678322436189,0.7851101543183403
2023-01-23,China,Shanghai,-4.588371625092051,82.01274918400276,9.4217851287703
2023-01-23,China,Guangzhou,1.6422189583661666,46.941357622429365,1.9798543969620819
2023-01-23,China,Shenzhen,-3.218167226482594,43.522105876634974,0.5080107351779284
2023-01-23,China,Chengdu,-8.748935464272883,81.96000840197223,10.898625753111498
2023-01-24,Brazil,São Paulo,21.264544777232132,59.98445355181801,17.699080338907166
2023-01-24,Brazil,Rio de Janeiro,21.82657672858405,73.99086415946286,10.794889042670208
2023-01-24,Brazil,Brasília,26.740123324413155,60.06117200789347,11.019154875357419
2023-01-24,Brazil,Salvador,32.367597298441375,70.84862842693707,10.013616608030931
2023-01-24,Brazil,Fortaleza,27.13852174594451,38.422788201538616,16.161134802122284
2023-01-24,USA,New York,3.257237765770535,70.35303360377728,4.934019189581173
2023-01-24,USA,Los Angeles,7.022278150752708,86.42134534605805,5.41039544335101
2023-01-24,USA,Chicago,-1.2651778806611458,63.20211604267541,16.420502591142373
2023-01-24,USA,Houston,-1.4595728168028228,80.03982110096744,3.903926131701503
2023-01-24,USA,Phoenix,-1.1050732126811385,37.152474051523825,8.053654368365786
2023-01-24,China,Beijing,-2.4133434795360493,42.793823084920895,12.856047034526279
2023-01-24,China,Shanghai,-1.5349354625880842,30.46358171983283,2.8570308352795104
2023-01-24,China,Guangzhou,-3.1626676608966653,42.00631210851843,9.427491734519817
2023-01-24,China,Shenzhen,-7.223649841433797,80.73438549529864,3.9988852639516415
2023-01-24,China,Chengdu,0.7612916309608835,36.749687419034224,7.917728220525326
2023-01-25,Brazil,São Paulo,30.165062950516113,81.08488332628643,16.635668181198028
2023-01-25,Brazil,Rio de Janeiro,32.99894751857343,40.55207843286695,14.804168706091216
2023-01-25,Brazil,Brasília,27.04979321615203,63.68959519921588,9.689136651771493
2023-01-25,Brazil,Salvador,23.277163782079324,33.373282493865304,9.043945036329967
2023-01-25,Brazil,Fortaleza,34.442859080595355,74.42792610247703,11.155098142137446
2023-01-25,USA,New York,-4.387664460286708,46.90724562801894,19.36530466949321
2023-01-25,USA,Los Angeles,6.902246982010569,73.46808767474056,4.846643745533179
2023-01-25,USA,Chicago,0.4756840103723574,36.524474299791194,18.44217416259415
2023-01-25,USA,Houston,-3.2903177558011847,52.369966378618734,1.4651436078306768
2023-01-25,USA,Phoenix,1.3102778073825112,70.85806644880003,17.191582228641774
2023-01-25,China,Beijing,1.4538391950822103,80.50409344193957,1.9599381295599483
2023-01-25,China,Shanghai,4.16584881278326,38.48523074079808,16.95850633770734
2023-01-25,China,Guangzhou,3.1884891661666064,54.47310151918034,13.900461801096924
2023-01-25,China,Shenzhen,4.720185909651596,86.98269340373238,19.469398404978303
2023-01-25,China,Chengdu,8.843176846444265,38.360842275146005,7.7270288798624716
2023-01-26,Brazil,São Paulo,28.46856380349777,56.91847948126318,4.086484103802029
2023-01-26,Brazil,Rio de Janeiro,25.195165766282756,52.37945020916672,10.318889001639718
2023-01-26,Brazil,Brasília,25.000499704909434,57.921910449779425,19.78018014853604
2023-01-26,Brazil,Salvador,27.952753239110493,44.14360978886113,16.852165249362393
2023-01-26,Brazil,Fortaleza,31.6419208834052,46.318946135851675,10.08951212997274
2023-01-26,USA,New York,4.1842451523663176,74.82113367074048,16.20205219344782
2023-01-26,USA,Los Angeles,9.853701250297883,65.71102137616447,12.728063744265537
2023-01-26,USA,Chicago,-1.6018551090957884,44.46766451933447,18.56056076866656
2023-01-26,USA,Houston,1.7934506518408702,50.850685280646225,4.461872327039133
2023-01-26,USA,Phoenix,3.325340346809323,83.52078392307259,8.560287007609308
2023-01-26,China,Beijing,-3.191274957040915,88.57570392540072,10.995817429655972
2023-01-26,China,Shanghai,3.2726639823427774,66.08113745668882,6.6270919437711795
2023-01-26,China,Guangzhou,-4.368324673226258,79.8355049785174,14.387810600328068
2023-01-26,China,Shenzhen,-4.613935056084322,83.91311628781364,14.958938946756797
2023-01-26,China,Chengdu,-6.021984945545116,50.006849744164285,6.180782424246891
2023-01-27,Brazil,São Paulo,26.16058616614242,60.429811346667634,3.4020429347439363
2023-01-27,Brazil,Rio de Janeiro,22.551891175585016,56.99404382563732,15.915603817148611
2023-01-27,Brazil,Brasília,25.617664882871118,55.205513113657545,19.119558682365007
2023-01-27,Brazil,Salvador,26.444043221467865,58.80319285867742,4.805448622747727
2023-01-27,Brazil,Fortaleza,31.283029573088054,42.289702853356374,14.118609154816129
2023-01-27,USA,New York,-3.194892369032943,85.56457022837729,5.186331045675985
2023-01-27,USA,Los Angeles,1.357532180507536,84.85286954565268,14.466424498875627
2023-01-27,USA,Chicago,-0.6005025374315345,75.44689548604532,19.24118549597355
2023-01-27,USA,Houston,5.102422556795979,53.947867521996315,17.686182500921547
2023-01-27,USA,Phoenix,9.740020501320041,81.41959041009048,2.823360578711571
2023-01-27,China,Beijing,2.977057599780757,88.9416373681144,3.9385346264928156
2023-01-27,China,Shanghai,3.4751626216290177,36.57356446681588,7.537083979922102
2023-01-27,China,Guangzhou,8.218959639046645,54.64496547193995,16.214566356173087
2023-01-27,China,Shenzhen,7.917287546713922,64.23442354748619,1.834309585029008
2023-01-27,China,Chengdu,-1.582134517976856,73.77812412360706,4.480604165569336
2023-01-28,Brazil,São Paulo,25.642040193434866,57.78866865850151,15.02942786614124
2023-01-28,Brazil,Rio de Janeiro,33.92421897629111,47.751647422776216,6.233277026627004
2023-01-28,Brazil,Brasília,24.647120798363197,65.02585498837949,3.908037849605539
2023-01-28,Brazil,Salvador,22.000934650035045,77.57478102896575,1.991586499828062
2023-01-28,Brazil,Fortaleza,33.80265059849417,37.37378866035649,11.423888965007322
2023-01-28,USA,New York,2.7915294516903675,37.10981301150665,10.017098906445822
2023-01-28,USA,Los Angeles,5.3269898507813505,51.050750223475234,0.6357927231623672
2023-01-28,USA,Chicago,1.125715820204526,78.15637045869998,14.816171089058424
2023-01-28,USA,Houston,3.9182477777057976,32.82536944933774,17.75944630978736
2023-01-28,USA,Phoenix,-1.0790765437407628,88.07262915990364,9.382282302239958
2023-01-28,China,Beijing,5.0099295505344905,70.04785212622818,11.102170619058466
2023-01-28,China,Shanghai,-4.273299270869342,40.291273089175,11.480585435013321
2023-01-28,China,Guangzhou,5.630553400565979,67.54113951972599,9.417796952556742
2023-01-28,China,Shenzhen,7.606686503970025,60.038431868433506,10.244374317397975
2023-01-28,China,Chengdu,2.8740108016379278,81.90388417291136,8.709924436222051
2023-01-29,Brazil,São Paulo,31.33981904458018,69.51919914250183,3.340773746438994
2023-01-29,Brazil,Rio de Janeiro,34.11494856549001,48.01995786110707,10.971280867376263
2023-01-29,Brazil,Brasília,25.905438881643526,31.12374783034091,14.423918194418036
2023-01-29,Brazil,Salvador,20.44034742552893,30.85541230904677,3.690058905107656
2023-01-29,Brazil,Fortaleza,30.881562502392875,76.68358960032107,2.69872881546779
2023-01-29,USA,New York,8.035245056506117,31.08432635635616,19.136072477106108
2023-01-29,USA,Los Angeles,-3.0910393523626105,69.74900466350755,19.30059823791015
2023-01-29,USA,Chicago,7.285716806920595,63.58055102434819,3.5874874498351472
2023-01-29,USA,Houston,0.6734312184828779,83.127193051798,12.329154636089225
2023-01-29,USA,Phoenix,9.798858520022373,32.60528042715972,10.66310667574109
2023-01-29,China,Beijing,-3.5984346861298677,31.893579001656672,10.255290110994292
2023-01-29,China,Shanghai,-0.41043508274075613,61.45401681351488,8.588489366261756
2023-01-29,China,Guangzhou,-1.593567943743734,50.62862764450017,18.85712538843779
2023-01-29,China,Shenzhen,-4.132322022600672,48.13323479320119,1.0055369179556073
2023-01-29,China,Chengdu,3.226999886146796,34.453891877409355,8.821727537561106
2023-01-30,Brazil,São Paulo,26.74830696578701,57.73502485679923,18.576587864642196
2023-01-30,Brazil,Rio de Janeiro,29.97748265581244,40.420967905228686,8.939391385307857
2023-01-30,Brazil,Brasília,30.487956528494713,67.31999265381484,5.3892812437958675
2023-01-30,Brazil,Salvador,33.27383632245873,75.20349502250895,9.463851947075534
2023-01-30,Brazil,Fortaleza,28.966084376077117,42.21635434281447,10.974176117271083
2023-01-30,USA,New York,-0.961000074931631,87.85507798819567,19.487979441429864
2023-01-30,USA,Los Angeles,2.609811785081318,45.811206320788074,2.6340397981925467
2023-01-30,USA,Chicago,3.9266657404576204,32.8916918042263,14.237918290176726
2023-01-30,USA,Houston,-2.0456498820528015,36.9534636336759,19.837272656034248
2023-01-30,USA,Phoenix,5.528147703669342,81.96927976320265,4.96531201724401
2023-01-30,China,Beijing,-8.320777450357603,70.1845527615134,10.99195195754583
2023-01-30,China,Shanghai,-0.6498542463521417,78.43260260952525,4.528086983516304
2023-01-30,China,Guangzhou,9.057907107434936,40.19075614938075,12.898526085969076
2023-01-30,China,Shenzhen,9.47241983613818,50.99384975402795,18.719865138000277
2023-01-30,China,Chengdu,-5.116493786085307,48.91830488083491,13.376603265786752
2023-01-31,Brazil,São Paulo,31.790361539172178,41.82414685093113,13.944319156788708
2023-01-31,Brazil,Rio de Janeiro,23.917342309787696,82.93735389954097,1.9307395086205559
2023-01-31,Brazil,Brasília,27.41382576228078,30.921642544936358,6.863314215269158
2023-01-31,Brazil,Salvador,31.519743599128866,85.09688732648833,2.124650861742139
2023-01-31,Brazil,Fortaleza,31.617275494753674,37.50892373329621,16.097822085315162
2023-01-31,USA,New York,8.172379731735203,64.5534647143684,16.37639988702533
2023-01-31,USA,Los Angeles,5.009253159051333,69.03456172451854,8.910400826173701
2023-01-31,USA,Chicago,4.060943749919401,45.475008775329464,18.68581461262297
2023-01-31,USA,Houston,-4.710931585242298,49.7019004250031,4.564345413043467
2023-01-31,USA,Phoenix,6.598019364210094,40.924897837677605,0.45998099092492195
2023-01-31,China,Beijing,7.606754164301705,41.55480241452243,16.42432880588959
2023-01-31,China,Shanghai,-9.908884054258492,55.442993046572816,18.94154993771693
2023-01-31,China,Guangzhou,9.261025728223345,43.18842167663545,3.689043942561101
2023-01-31,China,Shenzhen,-2.2760552982600917,77.87332460420745,16.78905354891219
2023-01-31,China,Chengdu,4.488262247483972,63.707469310849035,3.027913041683068
2023-02-01,Brazil,São Paulo,30.338098036761565,41.815934271408025,3.44041720730504
2023-02-01,Brazil,Rio de Janeiro,31.158831225871943,40.26275399080955,16.122877233653693
2023-02-01,Brazil,Brasília,25.994468023373106,44.654890923904674,9.980311224829123
2023-02-01,Brazil,Salvador,23.479189740436578,33.25204946440755,1.2847694200356563
2023-02-01,Brazil,Fortaleza,26.852645700285738,85.34434927629891,5.791721891226951
2023-02-01,USA,New York,8.107713683627374,59.35142148899918,11.205811396035937
2023-02-01,USA,Los Angeles,-2.6037185964333203,52.32026109639685,4.961795150434291
2023-02-01,USA,Chicago,5.405622741927257,89.25162895927231,9.39086900209519
2023-02-01,USA,Houston,3.5229687284997055,85.40307092811517,11.779546955944127
2023-02-01,USA,Phoenix,9.543571146548047,89.9456730646867,2.2841104108326427
2023-02-01,China,Beijing,7.248112028142248,45.1429803480837,15.343592355697295
2023-02-01,China,Shanghai,7.372099117436573,65.56786610101241,14.577648810667723
2023-02-01,China,Guangzhou,-3.812185479871202,54.89689976266704,7.23291629749601
2023-02-01,China,Shenzhen,-7.835850239352751,38.02757090076024,16.016913276930566
2023-02-01,China,Chengdu,-3.2347476840869493,61.18669404144116,6.37286504565729
2023-02-02,Brazil,São Paulo,32.22509706603388,84.60962106011698,3.9766954781650066
2023-02-02,Brazil,Rio de Janeiro,27.654995869753613,81.01917949150773,5.487578548427821
2023-02-02,Brazil,Brasília,24.005721339309684,63.78329427718178,18.812170047797267
2023-02-02,Brazil,Salvador,33.37497804537388,78.59441449596892,10.115391965429165
2023-02-02,Brazil,Fortaleza,34.06897258800177,83.81109636778255,0.1632896132233741
2023-02-02,USA,New York,-2.5589676999263133,46.17047427168984,11.80332945592367
2023-02-02,USA,Los Angeles,9.908541890183278,71.25924543074204,12.930603517843963
2023-02-02,USA,Chicago,-4.542462817106451,84.00533339372143,18.137247914135475
2023-02-02,USA,Houston,-4.811942906217379,56.57384549007688,8.688371283642196
2023-02-02,USA,Phoenix,-3.4894806471291906,80.77542467750892,2.1193637511145313
2023-02-02,China,Beijing,3.013229407577125,58.61756900298123,4.7264586033157645
2023-02-02,China,Shanghai,5.514826477271253,68.14170570236386,11.291637792357312
2023-02-02,China,Guangzhou,0.5432455923116208,84.99645264311829,10.391454164306467
2023-02-02,China,Shenzhen,8.240533919633066,72.65050784004998,0.38196728111431044
2023-02-02,China,Chengdu,-6.2206424671995775,74.65812481175537,19.28158730846433
2023-02-03,Brazil,São Paulo,21.733343587879652,61.97508732398501,14.14772043406863
2023-02-03,Brazil,Rio de Janeiro,34.181492428567296,69.7090741747136,16.9276467116169
2023-02-03,Brazil,Brasília,34.515662643620345,56.63419934117299,8.37800997873503
2023-02-03,Brazil,Salvador,34.49512077497924,84.5991740212016,17.76322339631013
2023-02-03,Brazil,Fortaleza,28.124874925438707,30.253673756127103,7.875578379359139
2023-02-03,USA,New York,3.091091510984173,73.43468349528189,17.763644642375212
2023-02-03,USA,Los Angeles,7.375999548310849,56.17690241084841,15.349557225043329
2023-02-03,USA,Chicago,8.780600608681125,85.0212675399973,8.377500946918584
2023-02-03,USA,Houston,0.28669179889394414,75.0831315157813,1.3368652728754848
2023-02-03,USA,Phoenix,0.6404082308175703,85.65317382746208,15.774649144056443
2023-02-03,China,Beijing,9.429067943380815,39.939080372857795,10.531709447003454
2023-02-03,China,Shanghai,9.923853369350844,56.2561286701417,3.9000849999601472
2023-02-03,China,Guangzhou,5.352982182927544,53.39451797703722,14.897644023524217
2023-02-03,China,Shenzhen,5.443507783802023,53.11541970033019,14.6581466203866
2023-02-03,China,Chengdu,3.719864334885571,42.99482305771971,8.604554738631657
2023-02-04,Brazil,São Paulo,25.753043846105264,84.52933228813458,10.23436468862146
2023-02-04,Brazil,Rio de Janeiro,34.40946792498247,70.05490513133509,16.61620296652857
2023-02-04,Brazil,Brasília,30.1980887954099,38.25335597326467,3.4349430553979166
2023-02-04,Brazil,Salvador,24.35799064597734,85.03299322662829,19.38706529726851
2023-02-04,Brazil,Fortaleza,24.125887433850387,74.6123745172822,8.239050485789605
2023-02-04,USA,New York,-1.5265035267517453,47.19465538364284,7.103649300763772
2023-02-04,USA,Los Angeles,2.9308743784380535,59.293484177290765,10.315160398895484
2023-02-04,USA,Chicago,2.3397829171398445,79.00063376586044,0.889922314652074
2023-02-04,USA,Houston,4.368205421110016,62.11244534124596,9.38496535840584
2023-02-04,USA,Phoenix,5.421208783235338,69.52030351343365,2.081468260342212
2023-02-04,China,Beijing,-8.952389328540091,80.04486538617599,14.12795586985987
2023-02-04,China,Shanghai,3.799203618248683,36.32850470390536,9.56019456589695
2023-02-04,China,Guangzhou,6.467576472602538,74.22813310889573,7.0868668125923335
2023-02-04,China,Shenzhen,8.682257720365236,66.70582093949865,2.1255673317445245
2023-02-04,China,Chengdu,-1.5468791937805886,72.62731725384606,5.902090555536015
2023-02-05,Brazil,São Paulo,29.680963061776417,75.98035463251605,6.974472199467916
2023-02-05,Brazil,Rio de Janeiro,22.550693131946744,80.20243523008241,1.699894450739019
2023-02-05,Brazil,Brasília,26.44285204991438,49.67760419720932,5.924243575089938
2023-02-05,Brazil,Salvador,33.95479391772755,54.798869516218375,11.561496785912585
2023-02-05,Brazil,Fortaleza,34.498157143757666,68.95841082657208,5.355226805092825
2023-02-05,USA,New York,-2.7829248827324946,48.99167537874715,0.7687116096205449
2023-02-05,USA,Los Angeles,4.975828158304214,76.83841538756063,4.425699596023427
2023-02-05,USA,Chicago,7.520648781219325,72.06316594182968,9.078886565709245
2023-02-05,USA,Houston,-4.943356579297584,37.01918764526085,5.609359824183144
2023-02-05,USA,Phoenix,8.108051636980926,69.90636795046497,9.70400286393277
2023-02-05,China,Beijing,-0.48586121359453216,73.94329958548622,11.48590849615205
2023-02-05,China,Shanghai,7.18610937620468,36.49326519646028,5.110271103200789
2023-02-05,China,Guangzhou,8.032079369929939,53.68960574559902,16.82149436953766
2023-02-05,China,Shenzhen,8.737936137490095,34.47749035166772,9.10461961266455
2023-02-05,China,Chengdu,-8.687326435517914,46.61356085257106,18.328913459236386
2023-02-06,Brazil,São Paulo,23.59088214935755,61.79277250543225,10.320309129388692
2023-02-06,Brazil,Rio de Janeiro,33.62788394208904,81.24889717436989,6.404222989819061
2023-02-06,Brazil,Brasília,24.757225122733054,47.68298986363983,11.412105843105664
2023-02-06,Brazil,Salvador,21.586521895158747,57.724059580424765,15.683738101475694
2023-02-06,Brazil,Fortaleza,21.23008213650756,55.60148168440137,16.21468953222724
2023-02-06,USA,New York,8.83073694254049,66.79150777715722,4.146738233664946
2023-02-06,USA,Los Angeles,-3.834398322803753,43.148791867504464,12.658539497991434
2023-02-06,USA,Chicago,-1.7513062601454088,52.954965344042364,14.39443403575092
2023-02-06,USA,Houston,-1.6930969018578472,45.77385987604354,19.602448582955287
2023-02-06,USA,Phoenix,5.62556764288189,51.096146401110445,18.109208941166706
2023-02-06,China,Beijing,-3.5668000622110547,67.56922169378888,7.925371261245591
2023-02-06,China,Shanghai,-7.920452460099707,61.588514344605585,9.03505649613348
2023-02-06,China,Guangzhou,-8.502812199857186,79.40246561166349,13.280755800535518
2023-02-06,China,Shenzhen,3.0643329213432686,65.09488339347044,13.354682105846274
2023-02-06,China,Chengdu,6.4443892221481,39.14029811977175,9.705242930263296
2023-02-07,Brazil,São Paulo,30.277270566562315,44.07498032592001,19.18041996756777
2023-02-07,Brazil,Rio de Janeiro,22.278005531984146,84.18026529865837,7.673256642713846
2023-02-07,Brazil,Brasília,24.650275420322703,31.803237379066086,0.8927472484059962
2023-02-07,Brazil,Salvador,26.881148625938813,80.95146841825499,7.765977597593494
2023-02-07,Brazil,Fortaleza,25.856792624346102,32.58167025806978,14.765443271377489
2023-02-07,USA,New York,9.980081335521504,39.68211928344973,11.808826897457
2023-02-07,USA,Los Angeles,6.147732927213738,76.98340494390364,11.66179853697129
2023-02-07,USA,Chicago,7.357961211947673,34.096015463472696,12.494520942680843
2023-02-07,USA,Houston,8.233994176996326,65.16774284303298,6.103176269608492
2023-02-07,USA,Phoenix,8.244141524562089,46.40075397739295,9.20508214428171
2023-02-07,China,Beijing,5.131561596037759,74.02733969186482,6.847571843532114
2023-02-07,China,Shanghai,-4.820403425190134,69.61640804193843,17.06406926466955
2023-02-07,China,Guangzhou,4.427461640968708,44.015061131441016,14.831971497552468
2023-02-07,China,Shenzhen,3.6916363645563983,47.516061652163174,0.18707195030190693
2023-02-07,China,Chengdu,-3.2413647293765013,30.790719428650792,7.605936784531435
2023-02-08,Brazil,São Paulo,20.63100809404298,32.46722556594837,13.204931093366598
2023-02-08,Brazil,Rio de Janeiro,24.36535033808265,49.95819305136543,0.6470919544019393
2023-02-08,Brazil,Brasília,22.57609141696012,69.76991753374338,1.6292648688301248
2023-02-08,Brazil,Salvador,32.143461841432796,67.41548168684082,5.146763648477506
2023-02-08,Brazil,Fortaleza,22.305014211278994,43.87754764526862,14.935225664301255
2023-02-08,USA,New York,7.842375794950259,35.77398599591774,17.32929887042204
2023-02-08,USA,Los Angeles,-2.218389090483171,68.87358822307843,1.8188167442973402
2023-02-08,USA,Chicago,-2.0059839056678763,38.260351725015425,19.0547128412075
2023-02-08,USA,Houston,7.738477472149047,30.09580561818743,15.712946595207061
2023-02-08,USA,Phoenix,6.346948075945972,63.46200834846239,12.97703490780725
